NI (c) Historical Data Viewer v2.0                            
Created: 20.1.2025 14:43:09.841 FLE Standard Time
Number of rows: 2454
Interpolation interval: 0 seconds

Row,Time,\\EGP-DSC-1\C__Program_Files__x86__National_Instruments_LabVIEW_2014_data\EGP-DSC-1\e RASAMO\NEUTRON\H1_a
2188,17:06:53.912,362.1
2189,17:06:55.912,302.3
2190,17:06:58.413,364.8
2191,17:06:59.912,362.1
2192,17:07:02.412,389.8
2193,17:07:03.912,364.9
2194,17:07:05.912,294.8
2195,17:07:07.662,324.5
2196,17:07:10.412,382.2
2197,17:07:11.912,377.4
2198,17:07:13.912,297.5
2199,17:07:16.412,342.6
2200,17:07:18.412,347.4
2201,17:07:19.912,359.9
2202,17:07:21.912,330.1
2203,17:07:24.412,344.7
2204,17:07:25.912,319.8
2205,17:07:27.912,339.8
2206,17:07:29.652,382.2
2207,17:07:32.403,369.8
2208,17:07:34.402,324.6
2209,17:07:35.902,359.9
2210,17:07:38.162,364.8
2211,17:07:40.402,312.1
2212,17:07:42.412,297.5
2213,17:07:43.902,380.2
2214,17:07:46.403,362.1
2215,17:07:48.403,377.3
2216,17:07:50.403,382.2
2217,17:07:52.402,412.1
2218,17:07:54.652,347.5
2219,17:07:56.402,387.1
2220,17:07:58.402,324.7
2221,17:07:59.902,302.3
2222,17:08:02.403,367.7
2223,17:08:04.403,377.3
2224,17:08:05.903,360
2225,17:08:07.903,310
2226,17:08:09.902,322.4
2227,17:08:12.402,355.1
2228,17:08:14.402,374.6
2229,17:08:18.403,435.1
2230,17:08:20.403,357.3
2231,17:08:21.903,402.3
2232,17:08:24.403,372.5
2233,17:08:26.402,314.8
2234,17:08:28.402,334.9
2235,17:08:30.402,422.6
2236,17:08:32.403,374.7
2237,17:08:34.403,367.8
2238,17:08:35.903,327.3
2239,17:08:38.403,352.3
2240,17:08:40.403,332.3
2241,17:08:42.653,389.8
2242,17:08:43.902,360
2243,17:08:46.402,377.3
2244,17:08:48.403,232.5
2245,17:08:50.153,155
2246,17:08:51.903,116.2
2247,17:08:53.903,93
2248,17:08:55.903,77.5
2249,17:08:57.903,66.5
2250,17:08:59.903,58.2
2251,17:09:01.903,51.7
2252,17:09:03.903,46.5
2253,17:09:05.903,42.3
2254,17:09:07.903,38.75
2255,17:09:10.403,35.85
2256,17:09:11.903,33.25
2257,17:09:13.903,31.05
2258,17:09:15.903,5.85
2259,17:09:17.904,0.05
2260,17:11:54.386,224.45
2261,17:11:56.385,364.85
2262,17:11:58.385,327.35
2263,17:12:00.385,439.85
2264,17:12:02.386,419.85
2265,17:12:03.886,385.05
2266,17:12:06.386,397.45
2267,17:12:08.386,349.65
2268,17:12:10.386,399.55
2269,17:12:12.386,335.05
2270,17:12:14.135,359.95
2271,17:12:16.386,364.85
2272,17:12:18.386,387.05
2273,17:12:20.386,349.65
2274,17:12:22.386,384.95
2275,17:12:23.886,307.25
2276,17:12:26.386,374.55
2277,17:12:28.386,339.95
2278,17:12:30.387,374.55
2279,17:12:32.386,317.65
2280,17:12:34.386,377.35
2281,17:12:36.386,399.55
2282,17:12:38.386,317.65
2283,17:12:39.886,380.15
2284,17:12:42.386,357.25
2285,17:12:44.387,324.65
2286,17:12:45.887,322.55
2287,17:12:48.386,364.85
2288,17:12:49.886,344.75
2289,17:12:52.386,349.55
2290,17:12:54.386,364.85
2291,17:12:56.386,332.25
2292,17:12:58.376,339.85
2293,17:12:59.877,430.15
2294,17:13:02.377,349.65
2295,17:13:04.377,339.95
2296,17:13:06.376,389.85
2297,17:13:08.376,385.05
2298,17:13:10.376,367.75
2299,17:13:12.376,355.15
2300,17:13:13.877,359.95
2301,17:13:16.377,367.65
2302,17:13:18.377,397.45
2303,17:13:20.377,352.45
2304,17:13:22.377,394.75
2305,17:13:23.876,360.05
2306,17:13:26.376,392.65
2307,17:13:28.377,394.75
2308,17:13:30.377,377.45
2309,17:13:31.877,307.25
2310,17:13:34.377,349.55
2311,17:13:37.877,310.05
2312,17:13:39.877,359.95
2313,17:13:42.377,322.55
2314,17:13:44.377,344.65
2315,17:13:46.377,372.45
2316,17:13:47.877,360.05
2317,17:13:50.377,392.65
2318,17:13:51.877,307.25
2319,17:13:53.877,305.15
2320,17:13:56.377,392.65
2321,17:13:58.377,344.75
2322,17:14:00.377,347.45
2323,17:14:02.377,337.15
2324,17:14:03.877,359.95
2325,17:14:06.377,364.85
2326,17:14:08.377,357.25
2327,17:14:10.378,335.05
2328,17:14:12.378,382.25
2329,17:14:13.868,330.15
2330,17:14:16.377,344.65
2331,17:14:18.627,364.85
2332,17:14:20.377,362.15
2333,17:14:22.367,392.65
2334,17:14:24.367,362.15
2335,17:14:26.378,349.65
2336,17:14:28.368,362.05
2337,17:14:30.368,355.15
2338,17:14:32.378,352.45
2339,17:14:34.617,342.65
2340,17:14:36.377,389.85
2341,17:14:38.367,342.65
2342,17:14:40.377,319.75
2343,17:14:42.368,367.65
2344,17:14:44.378,405.15
2345,17:14:46.368,367.75
2346,17:14:48.368,392.65
2347,17:14:50.378,374.65
2348,17:14:52.377,357.25
2349,17:14:54.377,367.65
2350,17:14:56.377,362.15
2351,17:14:58.378,314.85
2352,17:15:00.378,407.25
2353,17:15:02.378,337.15
2354,17:15:04.378,399.55
2355,17:15:06.378,357.2
2356,17:15:08.377,362
2357,17:15:10.377,367.6
2358,17:15:12.377,387
2359,17:15:14.377,427.3
2360,17:15:16.378,377.4
2361,17:15:18.378,367.7
2362,17:15:20.378,407.2
2363,17:15:22.368,335
2364,17:15:24.368,387
2365,17:15:26.377,339.9
2366,17:15:28.367,380.1
2367,17:15:30.367,384.9
2368,17:15:32.378,412
2369,17:15:34.378,355.1
2370,17:15:36.368,342.6
2371,17:15:38.618,327.3
2372,17:15:40.368,377.3
2373,17:15:42.368,330.1
2374,17:15:44.367,392.6
2375,17:15:46.377,364.9
2376,17:15:48.377,342.6
2377,17:15:50.378,384.9
2378,17:15:52.368,380.2
2379,17:15:54.378,414.8
2380,17:15:56.378,347.5
2381,17:15:58.368,407.2
2382,17:16:00.378,357.2
2383,17:16:02.377,369.6
2384,17:16:04.377,402.3
2385,17:16:06.377,387.1
2386,17:16:08.398,412
2387,17:16:10.378,352.4
2388,17:16:12.368,394.7
2389,17:16:14.378,432.2
2390,17:16:16.368,362.1
2391,17:16:18.377,414.8
2392,17:16:20.377,387.1
2393,17:16:22.367,385
2394,17:16:24.367,394.7
2395,17:16:26.388,327.3
2396,17:16:28.368,355
2397,17:16:30.378,374.5
2398,17:16:32.378,389.8
2399,17:16:34.368,360
2400,17:16:36.377,337.1
2401,17:16:38.377,405.1
2402,17:16:40.377,419.7
2403,17:16:42.377,342.6
2404,17:16:44.377,349.5
2405,17:16:46.378,389.8
2406,17:16:48.378,297.5
2407,17:16:50.378,384.9
2408,17:16:52.378,312.1
2409,17:16:54.627,402.3
2410,17:16:56.377,357.2
2411,17:16:58.377,347.5
2412,17:17:00.377,399.5
2413,17:17:02.377,377.4
2414,17:17:04.367,349.6
2415,17:17:06.377,377.3
2416,17:17:08.368,382.2
2417,17:17:10.368,337.1
2418,17:17:12.377,362
2419,17:17:14.377,349.6
2420,17:17:16.367,389.8
2421,17:17:18.367,357.3
2422,17:17:20.367,364.8
2423,17:17:22.367,412
2424,17:17:24.367,430.2
2425,17:17:26.377,380.3
2426,17:17:30.377,274.5
2427,17:17:32.367,394.7
2428,17:17:34.367,369.8
2429,17:17:36.617,355.1
2430,17:17:38.377,364.8
2431,17:17:40.367,324.6
2432,17:17:42.367,359.9
2433,17:17:44.377,430.2
2434,17:17:46.366,349.6
2435,17:17:48.367,399.5
2436,17:17:50.367,382.3
2437,17:17:52.367,357.3
2438,17:17:54.367,178.6
2439,17:17:56.367,119.1
2440,17:17:58.367,89.4
2441,17:18:00.367,71.5
2442,17:18:02.367,59.6
2443,17:18:04.366,51.1
2444,17:18:06.366,44.7
2445,17:18:08.366,39.7
2446,17:18:10.367,35.8
2447,17:18:12.367,32.5
2448,17:18:14.367,29.8
2449,17:18:16.367,27.5
2450,17:18:18.367,25.6
2451,17:18:20.367,23.9
2452,17:18:22.116,1.2207e-005
2453,17:30:03.297,-0.999988
2454,17:32:38.531,-0.0999878
