0.003981071705534973, 26301.0
0.004168693834703355, 26346.0
0.004365158322401661, 26435.0
0.004570881896148752, 26717.0
0.004786300923226385, 26465.0
0.005011872336272725, 26186.0
0.005248074602497728, 26662.0
0.005495408738576248, 26713.0
0.005754399373371573, 26658.0
0.0060255958607435805, 26630.0
0.006309573444801936, 26366.0
0.006606934480075964, 26336.0
0.006918309709189363, 26434.0
0.007244359600749898, 25972.0
0.007585775750291836, 26200.0
0.007943282347242814, 26288.0
0.008317637711026709, 26120.0
0.008709635899560805, 26291.0
0.009120108393559097, 26503.0
0.009549925860214359, 26690.0
0.01, 26347.0
0.010471285480509006, 26434.0
0.01096478196143185, 26656.0
0.01148153621496884, 26069.0
0.012022644346174132, 26121.0
0.012589254117941661, 26265.0
0.013182567385564075, 26197.0
0.013803842646028838, 26467.0
0.01445439770745928, 26007.0
0.015135612484362071, 26122.0
0.01584893192461114, 26328.0
0.016595869074375595, 26510.0
0.017378008287493762, 26219.0
0.018197008586099826, 26405.0
0.019054607179632484, 25855.0
0.01995262314968879, 26094.0
0.02089296130854041, 26142.0
0.02187761623949552, 26168.0
0.022908676527677748, 26315.0
0.023988329190194897, 26145.0
0.025118864315095822, 26161.0
0.026302679918953815, 26035.0
0.02754228703338169, 25865.0
0.028840315031266057, 26164.0
0.030199517204020192, 26017.0
0.03162277660168379, 26239.0
0.03311311214825915, 26340.0
0.034673685045253165, 26225.0
0.03630780547701017, 25971.0
0.038018939632056124, 25991.0
0.039810717055349776, 26136.0
0.04168693834703355, 26135.0
0.04365158322401656, 26095.0
0.04570881896148752, 26005.0
0.0478630092322638, 25998.0
0.05011872336272725, 26027.0
0.05248074602497723, 26151.0
0.05495408738576248, 26047.0
0.057543993733715666, 26472.0
0.06025595860743581, 26226.0
0.0630957344480193, 26227.0
0.06606934480075964, 26280.0
0.06918309709189363, 26158.0
0.07244359600749906, 26267.0
0.07585775750291836, 26222.0
0.07943282347242822, 25877.0
0.08317637711026708, 26094.0
0.08709635899560814, 26007.0
0.09120108393559097, 26180.0
0.09549925860214369, 26379.0
0.1, 26119.0
0.10471285480509006, 25970.0
0.1096478196143185, 26167.0
0.1148153621496884, 25976.0
0.12022644346174131, 26268.0
0.12589254117941687, 25758.0
0.13182567385564073, 26029.0
0.13803842646028838, 26161.0
0.1445439770745928, 26469.0
0.1513561248436207, 26112.0
0.15848931924611143, 25731.0
0.16595869074375597, 26074.0
0.17378008287493762, 25888.0
0.18197008586099825, 26318.0
0.19054607179632482, 26073.0
0.1995262314968879, 26341.0
0.2089296130854041, 25967.0
0.21877616239495518, 26172.0
0.22908676527677746, 26281.0
0.239883291901949, 26202.0
0.25118864315095824, 25836.0
0.26302679918953814, 26130.0
0.2754228703338169, 26159.0
0.28840315031266056, 25982.0
0.30199517204020193, 26106.0
0.31622776601683794, 26048.0
0.33113112148259144, 26078.0
0.34673685045253166, 25977.0
0.36307805477010174, 26005.0
0.38018939632056126, 26277.0
0.39810717055349776, 26181.0
0.41686938347033553, 25995.0
0.43651583224016566, 26000.0
0.4570881896148752, 26082.0
0.47863009232263803, 26117.0
0.5011872336272725, 26263.0
0.5248074602497723, 26035.0
0.5495408738576248, 25991.0
0.5754399373371566, 26034.0
0.6025595860743581, 26116.0
0.630957344480193, 26204.0
0.6606934480075964, 25912.0
0.6918309709189363, 26038.0
0.7244359600749906, 26317.0
0.7585775750291835, 26183.0
0.7943282347242822, 26174.0
0.8317637711026709, 26053.0
0.8709635899560815, 26187.0
0.9120108393559097, 26026.0
0.9549925860214369, 26345.0
1.0, 26209.0
1.0471285480509007, 25960.0
1.096478196143185, 25970.0
1.1481536214968842, 26406.0
1.2022644346174132, 25909.0
1.2589254117941688, 26200.0
1.3182567385564075, 26157.0
1.3803842646028865, 25957.0
1.4454397707459279, 26126.0
1.513561248436207, 26138.0
1.584893192461114, 26281.0
1.6595869074375598, 25692.0
1.7378008287493762, 26142.0
1.8197008586099825, 26244.0
1.9054607179632483, 26149.0
1.9952623149688788, 26399.0
2.089296130854041, 26463.0
2.1877616239495516, 26126.0
2.290867652767775, 26566.0
2.39883291901949, 26296.0
2.5118864315095824, 26181.0
2.6302679918953813, 26461.0
2.754228703338169, 26468.0
2.8840315031266055, 26103.0
3.019951720402019, 26175.0
3.1622776601683795, 26655.0
3.3113112148259143, 26521.0
3.4673685045253166, 26808.0
3.6307805477010175, 26432.0
3.801893963205613, 26783.0
3.9810717055349776, 26633.0
4.168693834703355, 26516.0
4.3651583224016655, 26863.0
4.570881896148752, 26725.0
4.7863009232263805, 26821.0
5.011872336272725, 26971.0
5.248074602497723, 26805.0
